Any disruption to oil exports through Hormuz will be "major obstacle" to Iraq's economy: PM,neutral
Navy releases map showing location of fleet positions during Benghazi attacks,neutral
The Hosts of This Ted Cruz Event Warned Attendees They Might Get Murdered By Bees,fear
Man practicing kite boarding dies after carried away by wind,sadness
Top 10 TED Talker Titles 2014,neutral
Elephants Sue for Habeas Corpus,fear
Hiccup ahead,neutral
"Police: Man jumps from O'Hare terminal, taken to hospital",sadness
German Rail Company Shows Off in London,neutral
"MAGA is Vindicated: February, 2017 Edition",disgust
※I Plan On Starting A Revolution In The Illinois Legislature§- Former Death Row Inmate Seeks Office,neutral
Lynch poised to clear key panel,neutral
Rand Paul: 'Happy' Is All Over the Place,disgust
"Pop Them in, and They're Ready to Push You",neutral
Olympics 2012: Evgeniya Kanaeva stays on course for gold in rhythmic gymnastics,neutral
Prayers and Reward Grow for Missing University of Iowa Student,fear
Critics Rail Obama for Diversity Dearth in Cabinet Picks,neutral
Marriage Secret: Unhappy Spouses Anonymously Confess On Whisper App,surprise
Lamborghini tests out hybrid supercar,surprise
Trump is just a symptom of our decline 〞 but he＊s proven to be the symptom from hell,fear
OnPolitics Today: How 'mean' will the Senate's health care bill be?,anger
Drew Peterson: Casey Anthony Verdict Pleasing,disgust
A delightful video guide for how to become a British monarch,joy
"Greece Debt Crisis: Eurozone Leaders, Tsipras Reach Deal in Brussels",neutral
Report: Data file containing millions of Texas voter records left exposed online,joy
Committee finds $9.6 billion for $109B Senate transportation bill,surprise
Bono to testify Tuesday before Congress,neutral
Sorry to Bother You Director Boots Riley Has a Blistering Critique of Spike Lee＊s BlacKkKlansman,neutral
Competition regulator's grilling on banks was exquisite torture,neutral
Anchors aweigh,neutral
THE LID: Debating the Debates,joy
Krispy Kreme ice cream -- or cereal?,surprise
Eric Garner's daughter meets with Bernie Sanders in South Carolina,joy
Putting Kids＊ Happiness on Our Educational Radar,joy
Here's How Many Medals Every Country Has Won at the 2018 Winter Olympics,joy
"As the Economy Deteriorates, So Does Social Security",fear
"※Don＊t Ask, Don＊t Tell§ Ban on Gay and Lesbians in the U.S. Military is Lifted",sadness
Home Is Where the Startup Is,neutral
Who could buy Discord? Acquirers have been giving the gaming startup a long look. ,neutral
Let's move to ...,neutral
Cyber Ring Stole Secrets for Gaming U.S. Stock Market: FireEye,neutral
Prevalence of malnutrition in southern Afghanistan 'shocking',surprise
Dominant Irish giants cast large shadow over Heineken Cup last eight,fear
"Opinion: Pochos, Prejudice and Spanish-Shaming    ",disgust
Historian Manisha Sinha Got Death Threats After Writing an Article Comparing Donald Trump to Andrew Johnson,anger
Pope Francis to Visit Holy Land ,joy
US seeks more info on China's military,neutral
A reliably assertive Supreme Court,neutral
"Islamic Terror IS Islamic: Radical Islamists Know the Koran, Despite What Others Claim",fear
Requiem for Charles Schwab's Past,surprise
That first bike,joy
Mass. Gov.: Barney Frank Is One of the Best Congressmen the Country Has Ever Seen,joy
The Kohler Tradition,neutral
Report: Google Contractors Listen to Recordings from Your Home,surprise
Disney Plans "Wearable" Toys to Get Kids Off the Couch,surprise
U.S. officials say lethal weapons headed to Ukraine,fear
Caption (Cap＊n?) Contest,neutral
Report: Trump Suggested Macron Leave EU,neutral
Who killed Natalya Estemirova?,sadness
※This Bill Is Stinking Up The Place§,neutral
Routine Testing Would Improve Herceptin Use in Breast Cancer,surprise
"Obama Calls Trump's Reversal On DREAMers 'Self-Defeating,' 'Cruel'",neutral
Soviet-Era Spy Claims Labour Leader Jeremy Corbyn Was Paid Communist Informer,anger
Queen B around Chelsea: Lucy Watson shows off her toned legs in oversized jumper on day out,joy
Interior moves ahead with opening wildlife refuge next to contaminated nuclear site,disgust
WATCH: Gina Haspel Embarrasses Senator Feinstein For Citing Debunked Reports,disgust
Male with tire iron robs yogurt shop tip jar,surprise
Laura Bush defends husband＊s legacy,sadness
Liverpool's Jamie Carragher? begging to be centre of attention again,disgust
"Argentine Internet Incubator, Accor Launch Latin-American Hotel Site",surprise
Coulthard signs for year with Red Bull,neutral
Don't worry about Tony Romo's heir,disgust
"Hey, Can Bob McDonnell Start Early?",neutral
The Euro Area Is Due for a Reboot. Here's What Is Proposed,neutral
Germany cuts $39M in funds to Brazil for Amazon preservation over deforestation,joy
Hedge Funds Abandon Bearish Treasury Market Bets From a Year Ago,neutral
What Does Raising the Debt Limit Mean to You Personally?,disgust
"When Women Fail, They Pay a Much Bigger Price Than Men",surprise
Student Offers Her Tornado Tale,sadness
"WellPoint Forms Strategic Units, Realigns Ranks",neutral
 Will Trigger Your Existential Crisis,neutral
Over Two Dozen Former Campaign Workers For Bernie Sanders Write Letter Describing ＆Dangerous＊ Culture Of ＆Sexual Violence＊ In 2016,fear
The Secret Historians,fear
Blizzard Forces Washington Capitals to Move Up Game,neutral
Official: Greek businessman found dead with gun at his side,surprise
War Is Hellenic,neutral
GOP Supporters in Their Own Words Before the NH Debate,neutral
NYT Debt Downgraded to Junk as Ad Revenues Fall,neutral
Tuesday Cures Your Flus with Music News Day,joy
Long History of Intercepting Key Words,joy
Israel Police Bust 'Messianic' Sex Trade Ring,neutral
Report: German Police Worried About Possible Hezbollah Attacks,fear
Former Cowboys Quarterback Hilariously Calls Out His Former Team,anger
Falcons Romp to 56-14 Win over Hapless Buccaneers,joy
Religare Capital Hires Citigroup＊s Nayyar in India,neutral
A Path out of Purgatory,neutral
'We were trying to help him': Patient being treated in back of ambulance suddenly launches brutal assault on paramedics,sadness
Child-Centered Education with Education Savings Accounts,neutral
19-Year-Old College Student Goes to Ferguson Protests to Make Bold Statement: 'It Was Scary,anger
Winn-Dixie Owner Bi-Lo Prepares for Bankruptcy Filing,sadness
Romney＊s Venue Problem,neutral
Jury selection begins in NC trial for 2007 death,neutral
Chuck Schumer Is Perfectly Willing To Vote For ＆Not Qualified＊ Judges When It＊s Not Trump Appointing Them,anger
Bring Back Antitrust!,anger
SE Asia Stocks-Gain on Sino-U.S. trade deal hopes; China data disappoints,sadness
Obama: Gibbs to ＆Retool＊ for 2012,neutral
Drowning in Information: NSA Revelations From 262 Spy Documents,disgust
Watch These Vietnamese Trump Supporters March For America,surprise
How to binge on Prince today,joy
Retreading the boards,neutral
August bites,neutral
Democrats Mention Trump a Record 35 Times in Party Platform,disgust
Democratic Politician＊s Attack On Marco Rubio Over Unanswered Phone Calls Backfires Big Time On Social Media,sadness
"Gun Violence Must End, But Not By Throwing People Into The Mental Health System",anger
"House Freedom Caucus 'would look favorably' on Paul Ryan, chair says",surprise
Rouse Agrees To Be Acquired After Brookfield Raises Bid,neutral
DNA Study Reveals Lebanese Are Descendants of Biblical Canaanites,surprise
Thousands Of People Are Calling For A Revote Of The Scottish Referendum,neutral
Gus the polar bear dies at Central Park Zoo,neutral
Where's the despair?,neutral
An Unlikely Transgender Rights Vanguard,neutral
Sanders responds to Clinton＊s allegation that he contributed to her loss with one word,neutral
"The Latest: Warehouse shooting victim had new wife, new job",sadness
BREAKING: Small Plane Crashes into School,sadness
Samantha Bee on Trump＊s State of the Union: He＊s ＆Definitely＊ Paid for an Abortion,anger
The Shock Of The Hour,surprise
China Gets Tense: Bans Two U.S. Warships From Visiting Hong Kong,fear
Four teachers who are changing the world,joy
European Wedding,joy
I Love California Deeply: Here＊s Why I＊m One of the Hundreds of Thousands Who Left to Move North,sadness
JuJu Smith-Schuster wants LeBron to win Super Bowl with Steelers,neutral
The repurchase revolution,neutral
"Benefits cheat who pocketed ㏒14,000 in handouts by claiming he could barely walk was secretly filmed running around a pitch playing Sunday League FOOTBALL",disgust
Crime writers with killer ideas,neutral
Inhaling information,neutral
Bint Jbail,neutral
Financial Reform Bill: Investor Protection Gets Knocked Out,neutral
Poll: Only 47% Of Democrats Are ＆Extremely Proud＊ To Be Americans This July 4th,sadness
Pastor creates reusable diaper to help children in Haiti stay healthy,neutral
"Roundup: a climate time machine, vertical farms, and a kinda boring toy",neutral
"Murphy, Port Authority leaders call for $2.1B Newark AirTrain replacement",sadness
Schmidt: It＊s an ＆Emergency＊ We Have ＆Psychologically Unfit＊ President Commanding Nukes,anger
Pixar's Up Leads a Vibrant Pack of Animated Awards Hopefuls,joy
2012 Academy Award Nominees' Homes,neutral
Senator Calls on Trump Administration to Investigate Saudi Role in Helping Manslaughter Suspect Flee U.S.,neutral
Afghan candidates protest at 'flawed' general election,disgust
We're Not Exploiting William,sadness
Interim BACVA president named,neutral
Halftime,neutral
Dundee centre to test new cancer drugs,neutral
Reports: US Consulate Sketches Found in Terror Raid,anger
These Pictures From The Last Antifa Altercation May Forecast Worse In Portland This Weekend,fear
Nationalize California＊s Pacific Gas & Electric,neutral
"Horse spooked by umbrella crashes into cars, injures passengers",fear
4th victim of March 6 apartment buildings fire identified,sadness
"Gwendoline Christie, Lupita Nyong'o will appear in the new 'Star Wars' film",neutral
"Veteran Journalist Robert Scheer on Playing President: My Close Encounters with Nixon, Carter, Bush I, Reagan and Clinton- and How They Did Not Prepare Me for George W. Bush",fear
What Part of 'No Law' Doesn't Michigan Understand?,disgust
"Supercommittee Republicans heading ＆in wrong direction＊ on revenue, Hoyer says",disgust
Recession-hit Osaka pins its hopes on a populist hero,neutral
Twitter Reacts To Woody Harrelson Attending Wimbledon,neutral
No flu for fliers,surprise
Brickbat: Putting His Finger on the Problem,neutral
Fidel Castro turns 87 behind closed doors,neutral
Insane McCain Supporters,neutral
"'Child soldier' pleads guilty at Guant芍namo, averting a trial",neutral
Police find stash of 213 grenades buried in El Salvador,anger
Study: DC Schools Are LITERALLY The Worst In The Nation,disgust
"Nordic, Scandinavian: What＊s the Difference?",sadness
Israeli Defense Forces Brace for More Battles,sadness
All Political Parties Are Delusional In Their Own Special Way,neutral
"To save endangered languages, tribes turn to tech",neutral
White House blames ＆fiscal cliff＊ for missed budget deadline,disgust
Anti-Semitic Doc Fired After Threatening to Give Jews 'Wrong Meds' but Still Has Medical License,anger
"Beruff, Grayson square off (and raise money) over border security",neutral
Beyonce drops dad as manager,surprise
Porn star's lawyer: Stormy Daniels was 'threatened' to keep alleged affair with Trump secret,disgust
The Welfare State Is in Tatters,disgust
"Parents, Social Workers Fight over Child's Gender Identity",sadness
Bill Thompson co-starred on 'Wallace and Ladmo',neutral
Rolling Stones play small LA club ahead of "50 and Counting" tour,neutral
Telltale Poe-trait,neutral
Super Tuesday Preview: Idaho and Massachusetts,joy
Arizona Immigration Law Survives Latest Legal Challenge,neutral
O que Slobodan Milosevic me ensinou sobre Donald Trump,disgust
A Russia expert explains how Putin will likely respond to his downed plane,fear
NYPD is cracking down at Rockaway beaches,fear
Tim Kaine Doesn＊t Want Trump To Strike Syria: ＆What＊s To Stop Him From Doing It Against North Korea Or Iran?＊,neutral
"Actions of the Needles Unified School District Board of Trustees, April 16, 2019",neutral
Amazon Is Developing Smartphone With 3-D Screen,surprise
Bright Spot: Gerber Picks Boy With Down Syndrome As 2018 Gerber Baby,joy
Christina Aguilera Skips A Shirt Under Her Suit For Holiday Party,surprise
Take a Gyrotonic Class,neutral
No More Bullshit: Prepare for Trump Unleashed,disgust
Maria Butina sentenced to 18 months for Russian influence operation,joy
"Boy, 17, goes to court to have his step-father listed on his passport?",surprise
Court Voids Recruiting Promise To Vets,neutral
'Brown Girls' Web Series Writer: 'We Don't Need Permission' to Tell Our Stories,joy
GE＊s Immelt: Fiscal Cliff Should be Easy to Avoid,joy
Malaysia Airlines Declares MH370 Disappearance an Accident,sadness
"Menswear a wrap in Paris with colorful Kenzo, urban Lanvin",neutral
WATCH: Michael Moore＊s Wish For 2019: ＆As Many Members Of The Trump Family In Orange Jumpsuits As Possible＊,neutral
Liberals pledge to pull $11M in retaliation for Schumer＊s Iran stance,disgust
Attorney general seeks ban on sale of e-cigarettes to minors,neutral
We're Playing Old School': Glenn Beck Says U.S. Needs to Focus on 'Meaning Behind ISIS,sadness
"Guatemala asks Swedish, Venezuelan ambassadors to leave",surprise
Omarosa: There Are Tapes Proving Trump Uses The N-Word,neutral
Pragmatism and evil,fear
Odd Lots: How Merle Hazard Became the Most Important Country Singer in Economics,surprise
Good deal on the cards,joy
＆God Are People Stupid＊: Ted Nugent Unloads On Those Criticizing Dentist for Killing Cecil the Lion,anger
Twitter Man vs. Rocket Man,neutral
War memorials in Gloucestershire marked with anti-theft liquid,disgust
Pope apologizes for priest sex abuse scandal with 'sorrow and shame',neutral
There are many many legal problems with Donald Trump's Muslim travel ban,neutral
"""I Am Not and Have Never Been a Vegetarian""",neutral
A Trump Tower Goes Bust in Canada,sadness
Report: TSA refuses to pat down leukemia patient in private,disgust
As trapalhadas de Alexandre de Moraes no governo das apar那ncias,neutral
The Fate of Honduras,neutral
Meet the Mad Scientist Who Was President-in-Waiting,neutral
Obama hosting education town hall with Hispanics ,neutral
Trump: Jeb Bush is an 'unhappy person',neutral
We Could Do a Lot More to Fight Poverty If We Wanted To,sadness
How Fidel Castro Showed Latin America There was a Way to Resist U.S. Imperialism,neutral
Pennsylvania Board Recommends Bill Cosby Be Classified As a ＆Sexually Violent Predator＊,sadness
Latinos could be GOP allies,surprise
Miss Michigan calls out Flint water crisis at Miss America pageant,anger
SPCA volunteer in New Jersey pleads guilty to animal cruelty; 300 dead animals found in home,fear
Flashback: The Saint and The Princess,neutral
Congressional report on encryption shows lawmakers making progress,surprise
"Victor Willis, Former Village People Member, Will Not Perform 'Y.M.C.A' At Sochi Olympics Protest [UPDATED]",surprise
Ask the New York Dog Experts,joy
Eye Test Reveals How Fast MS Will Progress,neutral
McNamara's effects sell for over $1M at NY auction,neutral
The 2018 Elections Saw Record Midterm Turnout,surprise
Internet Ruffles Pricey Scholarly Journals,joy
Unearthing America's truffle trove,surprise
Ex-VA doctor: Phoenix report a 'whitewash',anger
"YOUNG, RICH & SINGLE: FORTUNE SMILES ON THE RICH AND (OFTEN) FAMOUS",disgust
Happy Fourth of July! The Story of Alexandria Ocasio-Cortez Reveals the Power of Good News About ※Democratic Renewal§,joy
"We Crashed Jeb Bush's Super PAC's Donor Call, And Here's What They Said",surprise
CAIR says 'Aladdin' film will worsen Islamophobia and racism because it's being released under President Trump,anger
House Dem implores Senate to 'get off its duff' and pass jobs bill,joy
3 Utah State University officials dismissed from a lawsuit,neutral
US-Iran Talks Start October 1,neutral
Pants on Fire V,neutral
The Future Ain＊t What It Used To Be,sadness
Restoration Hardware Plans $150 Million IPO,surprise
Today＊s Featured Bigot Is ＃,disgust
The president and the pretenders,disgust
Unpredictable Steelers look to return to form,joy
The Hipster Activist in the Library,neutral
Political Head-Butts: Who Deserves 'Em?,neutral
"Trump Unleashes Vicious, Accurate Attack Ad On Hillary",anger
Media Downplays Trump Tweet Offering To Help Terminally-Ill Baby,surprise
'It's a Horrible Story': Trump Condemns the Killing of Christians in Nigeria ,disgust
Duchy urges River Avon netters to stop,sadness
Hackers and Law Enforcement Could Hijack Wi-Fi Connections to Track Cellphones,sadness
Little to celebrate at the birth of 'Hamastan',neutral
Regulate and Be Damned,anger
'Selling Baby Parts Like Widgets on an Assembly Line': Pro-Lifers Blast P. Parenthood,disgust
CLEOPATRA,neutral
Devin Nunes Has Absolutely No Reason To Recuse Himself,anger
First Sochi Gold Medal Winner Decided at the Last Minute to Do a Jump He＊d Never Tried Before,surprise
 Trump signs executive order related to veterans ,neutral
Humbug all round,disgust
CNN Interview With 'No Obligation To Be Honest' Corey Lewandowski Sparks Online Fury,anger
Uruguay's president addresses diplomatic dispute by saying Mexico isn't a failed state,neutral
＆The Ignorant Freakout over Clarence Thomas＊,anger
The Gay Presidential Debate,surprise
EU officials confirm IMF voting reform deal,neutral
Chamber of Commerce: White House must ask Supreme Court to rule on NLRB appointments,disgust
"In New York, GOP＊s Paladino Trails Cuomo by Only 6? Only 6?!?",surprise
Tommy Robinson 'reckless' to broadcast outside court,anger
Colin Kaepernick Is Righter Than You Know: The National Anthem Is a Celebration of Slavery,fear
Maybe He Should Have Briefings,anger
Why Trump's Meeting With RFK Jr. Has Scientists Worried,surprise
"'When My Mom Was Depressed, She Was a Stranger'",sadness
100 Worst Spring Allergy Cities,neutral
Bronislaw Geremek,neutral
Best and worst cases in Syria,sadness
"Republicans Pan Obama on Economy, Jostle for Edge in Debate",neutral
"Liberia Op: US Troops Battle New, Invisible Enemy",disgust
Pollard scores 25; Dayton rallies late to beat Fordham 75-66,neutral
Third Trial Is Set for Mubarak in Killing of Egyptian Protesters,neutral
This Video of a Black Man Arrested After Walking in the Street Is Going Viral,disgust
Cashman kept on believin＊ in Yankees,joy
Inside the Mexican psychedelic drug rehabs where scores of Americans (and Matthew Mellon) flock in a desperate bid to get off opioids,disgust
Exalting the e-word,neutral
BRIEF-Toya signs termsheet concerning MaxCom's shares acquisition,neutral
Olazabal picked as Europe Ryder Cup captain,neutral
Blood on His Hands,anger
US official signals end to war against Al-Qaeda,surprise
A Chain of Corporate Newspapers Could Make the Difference in Montana＊s Special Election,surprise
What it＊s like to write jokes for President Obama,joy
Rush Limbaugh Isn＊t the Only Media Misogynist,anger
Deputy mayor of Afghanistan's Kandahar shot dead,sadness
Samuel L. Jackson Urges Ice Bucket Challenge Celebs to Sing Against ＆Racist Police＊,anger
HEAD OF FEMUR "Hysterica ...,neutral
The Dangerous Absurdity of the Secret ※Cuban Twitter§,anger
Metro Briefing | Connecticut: Hartford: Special Education Questioned,neutral
Laura Ingraham blames Republicans for Trump's Democrat deal,neutral
Joe Biden Hails Stanford Rape Victim as a 'Warrior with a Solid Steel Spine',neutral
Counseling Imposed for Assisted Suicide,sadness
Harrison re-elected to lead Lutheran Church-Missouri Synod,neutral
Are We Alone? The Question is Worthy of Serious Scientific Study,neutral
High gas prices? Some consumers just say no,anger
Atl谷tico Madrid v PSV Eindhoven: Champions League last 16 每 as it happened,joy
Where Do We Go from Here? Part I,sadness
Obama curbs ethanol in blow to corn growers,anger
BBC Reporter Rips Sean Spicer to His Face: ＆You Corrupted Discourse for the Entire World＊ by Parroting Trump＊s Lies,anger
Soros Group Has Given $1.5 Million To Organization Closely Linked To Fusion GPS,surprise
"Russia, a Willing Ally in Terror Struggle, Looks for U.S. Sympathy on Trade Issues",neutral
Summer Fun Shadowed by Deadly Skin Cancer,fear
Privatization Shellacs Obamacare Model,sadness
VIDEO: Jon Stewart Has Some Harsh Words for Anti-Vaxxers,disgust
The fight over Syrian refugees heads to Congress 〞 where it could result in a government shutdown,neutral
Trump Pits Video Game Makers Against Harshest Critics In Closed-Door Meeting,anger
A Few Thoughts On Oscar Night Fashions And Other Foolishness,sadness
STINGY ISLE DEFENSE MAKING FOES PAY,anger
Take A Look Back On Luke Perry's Life In Front Of The Camera,neutral
"The government rolled back protections for red wolves, but a judge may have saved them from extinction",neutral
What Does An 'America-First' Foreign Policy Actually Mean?,neutral
Six States Where GOP Voter Suppression Tactics Could Sway The Outcome,neutral
"Ban on Carrying Guns Within 1,000 Feet of Park Struck Down",anger
"Appeals Court Declines to Reinstate Trump Travel Ban; Mike Pence to Head Voter Fraud Commission; Tom Brady, Patriots Win Fifth Super Bowl: A.M. Links",anger
A Florida Man Was Attacked And Killed By A Bird Often Referred To As A "Living Dinosaur",surprise
Venezuela Arrests One Mayor and Imprisons Another in a Widening Crackdown,neutral
Migrant Shelter ＆To Issue Panic Alarms＊ After Murder Of Worker,anger
Convicted Attorney Lynne Stewart: ※You Can＊t Lock Up the Lawyers§,surprise
"Following Filibuster Compromise, Senate Prepares to Confirm Priscilla Owen to U.S. Appeals Court",neutral
The First Lawsuit Against Obama＊s New Coal Limits Just Got Filed,joy
Mark Ruffalo Calls Into Incredibly Dull EPA Meeting To Rail Against Fracking,neutral
"Inside the Cruz-Trump Cold War: Tensions Escalate, but Cruz Says He Won't Get Into a 'Cage Match",surprise
Full video: Born This Way President Cynthia Germanotta at Code 2016,neutral
"CA Raided 'Teen Rescue', Trying to Close Christian Boarding School",disgust
"LSU, Houston coach Tom Herman close to deal, sources say",neutral
"Buy American, Hire American: How Trump's New Order Will Make That a Reality",joy
As Isolation Gives Way To Parties...A Tidy Gene Pool Pays Off Big,neutral
Woman touched by stranger on train,disgust
Seth Meyers Has a Cutting Message for Matt Lauer Over Sexual Misconduct Allegations,anger
November 14: The Week in Viral Videos,neutral
Ukraine Forces Repel Two Fresh Assaults on Donetsk's Airport,neutral
Gov. Scott: Running against Sen. Nelson is ＆an option＊ in 2018,neutral
Columbia Baseball Has Repeating Theme: Team,neutral
Day of judgment,joy
The Latest: Official says at least 22 killed in Kabul attack,sadness
Backlash Hits Annuities Tied To Stock Market,fear
Isle of Man glen safety warning after flash floods,fear
A Better Alternative to For-Profit College,surprise
THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; Sony Hires Agency For Aiwa Division,neutral
The MEK And 1979 Comparisons,neutral
Millionaires vs. middle class in Dem tax cut plan,neutral
"Nokia-Microsoft Deal to Close Friday, With a Couple Tweaks",neutral
Have Scientists Found Another Earth?,surprise
Bartender creates crazy science-themed cocktails that look like lava lamps,surprise
It Is Time to End the Forever War in Afghanistan,anger
The Box and the Keyhole,neutral
At least 22 dead in Syrian airstrike on rebel neighborhood,sadness
March Madness arrives: Round 1 of NCAA Tournament starts,neutral
Under the gun,neutral
No Time for Mischief,joy
"Tesla Motors Inc.'s Slow, Steady Progress in China",neutral
"36 Hours in Jackson, Wyo.",neutral
Review clears border officer of pointing gun at Iowa Boy Scout,neutral
Buying Local Won＊t Help Exploited Farmworkers,surprise
Expert on Nazi Germany Explains How ＆Average＊ Citizens Enabled Hitler 每 Just Like Trump: ＆Ordinary People Will Do Horrible Things＊,fear
How America and the Rest of the World Ruined Haiti,sadness
Why We Don＊t Want Bill and Melinda Gates Controlling the WHO Response to Ebola,fear
Environmentalists slam Nickelodeon's proposed underwater theme park,joy
Calif. man leads South Dakota State Police in 100 mph chase with dead mother in back seat,sadness
"Russia reportedly paid $35,000 for a music video discouraging anti-government protests",surprise
Indigenous Groups Win Right to Seize Chevron＊s Canadian Assets over $18 Billion in Amazon Pollution,anger
USB Kill Stick Can Fry Almost Any Computer Within Seconds,anger
Friday Funnies: ATF,joy
"Shaw Bijou, one of D.C.＊s most expensive restaurants, has closed after less than three months",neutral
Unfriendly Terrain,neutral
＆Our jaws hit the floor＊: Why a shocking new report on cellphone tracking is absolutely terrifying,surprise
Wither Wheaton? You Wish.,neutral
Northern Maine ready for spring after 12 feet of snow,surprise
Election Oracle: Newt's Chances of Winning Nomination Soar,surprise
"Iran＊s cry for democracy, a sequel",sadness
Can War Reporting Be a Feminist Project?,neutral
Remembering Tiananmen Square,sadness
Russ on the road: Westbrook's Thunder move on without Kevin Durant,surprise
Who said tax reform was easy?,anger
Havana Spins Revamp of Fidel Castro Brand,neutral
"US Missionaries to Flee S. Sudan, Leave Orphans",disgust
Multiple fatalities reported in Chattanooga elementary school bus crash,sadness
Colorado Supreme Court Rules Employees Can Be Fired for Marijuana Use Even If It＊s Legal,neutral
The Bachelors,neutral
Trump Now Says He＊d Be Open to Letting Millions of Undocumented Immigrants Stay in U.S.,surprise
"Brooks: Trump Is Playing ＆Native Whites Against Foreigners,＊ But Immigration Substance is ＆Quietly Almost Moderate＊",neutral
Bill Clinton leads conference in St. Louis,neutral
Imaging Systems,neutral
Ads to Curb Asthma Blanket Harlem Train Stations,fear
Alleged Mitch McConnell Bugger Applying For Journalism Jobs,neutral
"Florida Man Shot All Members Of Family In Head, Before Lighting Home On Fire, And Killing Himself",sadness
Hillary Clinton: House Select Committee on Benghazi Seeks All Private Emails,neutral
NFL games top-rated prime-time show of TV season,neutral
Posturing Governs U.S.-Chinese Trade War,anger
Bit of Indy in Brooklyn,neutral
Acosta to Kimmel: I dare Trump 'to sit down with me',disgust
How the SEC Can Prevent More Madoffs,neutral
"1 year after carnage on London bridge, victims' families and survivors pay tribute",sadness
"Czech Republic Reverses Textbook Stand, Says Jerusalem Is Israel's Capital",neutral
And The Flame Is Extinguished,joy
GSA Clown-Conference Scandal Could Hurt Other Agencies,anger
Rex Tillerson: I Hope Trump Finds Out He＊s Impeached on Twitter,anger
Mexico arrests alleged lieutenant of Jalisco cartel,neutral
Florida's Meyer takes leave of absence,neutral
The World's First Solar Road Opens in France,surprise
Police quiz husband of British woman found 'murdered' outside her Majorcan villa,sadness
Obama Tells Border Agents To Stand Down,neutral
3 more guards _ 9 total _ suspended in jail's sex probe,disgust
The Show Must Not Go On,anger
US Debt to Hit $16 Trillion on Tuesday as DNC Begins,disgust
"Conservatives love the Earth, too!",joy
New Orleans attorney files lawsuit requesting NFL enforce league rule to reverse NFC Championship result after no-call controversy ,neutral
Senators in Staunch Opposition Over Gun Control Reach Compromise to Improve Background Checks,surprise
Paramilitaries reemerge in pockets of Colombia,fear
Is Spielberg＊s ＆Ready Player One＊ as Sexist and Godawful as the Book?,disgust
"Man in SW China says he was kidnapped, forced to kill woman so abductors could blackmail him",neutral
＆They Probably Turned the Volume Down＊,neutral
Why We Celebrate,neutral
Obama: 'I can relate' to Heat struggle,surprise
Knife haul found in Luton parkland sweep,fear
Barry Beavis's Supreme Court parking appeal under way,sadness
NAOMI HAULS IN HUNK,joy
"Favored Tide, underdog Spartans: Roles both teams relish",joy
Man Next to This Moving Train Is About to Tempt Fate in a 'Crazy' Way,surprise
McCain's New Anti-Obama Line Borrowed From Attack Ad,neutral
High Point seeks revenge on Radford,joy
Obama Flubs Spelling of 'Respect' During Aretha Franklin Tribute,neutral
"Deutsche, TISCO Securities form Thai equities JV",neutral
"If You Live Next To Hosts, Airbnb Will Soon Take Your Complaints",surprise
"Exclusive 每 Breitbart/Gravis Poll: Hillary Clinton, Donald Trump Now Neck and Neck Ending August",neutral
The Origin of Specie,neutral
All-women panel will moderate November Democratic debate,surprise
Bo Xilai found guilty of corruption by Chinese court,neutral
"Severe flooding in Republic of Congo displaces 50,000 people",fear
Rep. Tom McClintock: Trade Bill Key to Fighting 'Economic Stagnation',anger
The Graduates,neutral
＆A Cancer on Our Democracy＊: Elizabeth Warren Says Trump＊s Ties to Michael Cohen＊s Crimes Reveal the Corruption of Our System,disgust
Essential cleaning for loggerhead turtle in Newquay,fear
New Security Measures Go Into Effect In Parkland And Students Are Not Happy,neutral
"1 suspect killed, 2nd injured in Puerto Rico home robbery",neutral
Obama to sign 'unnecessary' Iran sanctions extension,disgust
Does Ralph Northam Think 67% of Virginians are Racists?,surprise
"Inside El Chapo＊s Confinement: Cockroaches, Frigid Temperatures, Tacos, and a Three-Lieutenant Escort",surprise
Senate Republicans Make New Offer on Jobless Benefits,neutral
Texas A&M Student Arrested After Crashing Into Squad Car While Taking Nude Selfie,surprise
Use of Force,neutral
How To Report A Poll,neutral
"Yastrzemski, Vogt team up to lead Giants over Brewers 8-7",surprise
Nolte: California Law Championed by Vox Media Kills Hundreds of Vox Jobs,neutral
BRIEF-Heliad Equity Partners invests in technology company Libify Technologies,neutral
Speaker Ryan orders flags at Capitol lowered to half-staff,sadness
 AZ Senate Hopeful Regrets Pitch for Troubled Firm    ,sadness
Corbyn Lives to Fight Another Day,joy
No Compromise on Enemy Combatants,fear
"Tables Turned in the Case of an Atheist Teacher, Several Students, and a Church Invitation",surprise
Alec Baldwin: Country＊s Obsession With the Private Lives of Famous People Is Tragic,disgust
Justice Delayed Is Justice Denied,neutral
LGBT Wellness Roundup: September 1,neutral
How to Talk to Your Kids About the Dallas Shooting,neutral
Jamie Lomas 'punches ex-wife Kym Marsh's former lover Matt Baker in unprovoked nightclub brawl',disgust
Trotting off for a sneaky one: Clare Balding enjoys a crafty cigarette during a break from filming at the Cheltenham Festival,neutral
Flyer claims 'Columbus Day Parade Canceled' due to 'mass murder of Native American people.' It's a hoax.,joy
Photos Of Elizabeth Smart Just Surfaced 〞 See What She Looks Like Now,joy
An Improvement to Ben Carson＊s Public-Housing Proposal,neutral
Corn on Hardball: Can Cain Beat Romney?,surprise
